id,label,template_id
3707,missing_default,case_32
3708,comb_loop,loop_10
3709,clean,clean_2
3710,multi_driver,mdrv_82
3711,clean,clean_9
3712,unused_signal,unused_101
3713,syntax_error,syntax_30
3714,multi_driver,mdrv_11
3715,latch_inference,latch_32
3716,latch_inference,latch_50
3717,width_mismatch,width_55
3718,comb_loop,loop_109
3719,missing_default,case_7
3720,missing_default,case_68
3721,blocking_misuse,blocking_40
3722,clean,clean_11
3723,clean,clean_11
3724,width_mismatch,width_103
3725,width_mismatch,width_104
3726,syntax_error,syntax_64
3727,clean,clean_7
3728,unused_signal,unused_119
3729,blocking_misuse,blocking_34
3730,syntax_error,syntax_29
3731,syntax_error,syntax_10
3732,missing_default,case_71
3733,comb_loop,loop_23
3734,blocking_misuse,blocking_8
3735,blocking_misuse,blocking_24
3736,blocking_misuse,blocking_29
3737,multi_driver,mdrv_38
3738,clean,clean_8
3739,width_mismatch,width_115
3740,latch_inference,latch_15
3741,unused_signal,unused_89
3742,clean,clean_12
3743,syntax_error,syntax_29
3744,clean,clean_0
3745,clean,clean_18
3746,clean,clean_12
3747,blocking_misuse,blocking_29
3748,width_mismatch,width_101
3749,blocking_misuse,blocking_45
3750,clean,clean_6
3751,blocking_misuse,blocking_32
3752,missing_default,case_7
3753,clean,clean_5
3754,clean,clean_14
3755,comb_loop,loop_45
3756,blocking_misuse,blocking_2
3757,latch_inference,latch_41
3758,multi_driver,mdrv_67
3759,comb_loop,loop_39
3760,latch_inference,latch_58
3761,clean,clean_5
3762,blocking_misuse,blocking_11
3763,clean,clean_9
3764,clean,clean_14
3765,clean,clean_3
3766,multi_driver,mdrv_99
3767,blocking_misuse,blocking_60
3768,comb_loop,loop_1
3769,comb_loop,loop_116
3770,latch_inference,latch_11
3771,multi_driver,mdrv_65
3772,missing_default,case_7
3773,missing_default,case_61
3774,multi_driver,mdrv_13
3775,clean,clean_3
3776,width_mismatch,width_31
3777,blocking_misuse,blocking_63
3778,blocking_misuse,blocking_45
3779,multi_driver,mdrv_93
3780,latch_inference,latch_50
3781,clean,clean_13
3782,multi_driver,mdrv_36
3783,syntax_error,syntax_4
3784,missing_default,case_23
3785,blocking_misuse,blocking_65
3786,missing_default,case_20
3787,clean,clean_8
3788,latch_inference,latch_32
3789,syntax_error,syntax_26
3790,missing_default,case_49
3791,latch_inference,latch_9
3792,clean,clean_7
3793,clean,clean_12
3794,multi_driver,mdrv_114
3795,latch_inference,latch_46
3796,clean,clean_6
3797,width_mismatch,width_51
3798,missing_default,case_1
3799,multi_driver,mdrv_11
3800,multi_driver,mdrv_28
3801,blocking_misuse,blocking_25
3802,multi_driver,mdrv_58
3803,clean,clean_5
3804,unused_signal,unused_19
3805,width_mismatch,width_112
3806,blocking_misuse,blocking_61
3807,clean,clean_15
3808,unused_signal,unused_109
3809,latch_inference,latch_32
3810,unused_signal,unused_13
3811,comb_loop,loop_56
3812,blocking_misuse,blocking_67
3813,multi_driver,mdrv_47
3814,comb_loop,loop_22
3815,clean,clean_8
3816,blocking_misuse,blocking_37
3817,clean,clean_6
3818,latch_inference,latch_22
3819,unused_signal,unused_6
3820,syntax_error,syntax_35
3821,latch_inference,latch_35
3822,unused_signal,unused_85
3823,latch_inference,latch_0
3824,width_mismatch,width_23
3825,unused_signal,unused_88
3826,clean,clean_18
3827,blocking_misuse,blocking_34
3828,multi_driver,mdrv_52
3829,clean,clean_10
3830,width_mismatch,width_8
3831,unused_signal,unused_72
3832,width_mismatch,width_84
3833,clean,clean_14
3834,clean,clean_19
3835,comb_loop,loop_75
3836,missing_default,case_17
3837,blocking_misuse,blocking_16
3838,width_mismatch,width_91
3839,comb_loop,loop_103
3840,unused_signal,unused_25
3841,latch_inference,latch_74
3842,multi_driver,mdrv_97
3843,comb_loop,loop_80
3844,missing_default,case_68
3845,unused_signal,unused_30
3846,clean,clean_4
3847,multi_driver,mdrv_6
3848,missing_default,case_55
3849,syntax_error,syntax_16
3850,unused_signal,unused_21
3851,multi_driver,mdrv_83
3852,width_mismatch,width_16
3853,clean,clean_8
3854,clean,clean_5
3855,multi_driver,mdrv_90
3856,latch_inference,latch_20
3857,syntax_error,syntax_79
3858,syntax_error,syntax_71
3859,latch_inference,latch_33
3860,latch_inference,latch_32
3861,clean,clean_15
3862,missing_default,case_25
3863,unused_signal,unused_58
3864,clean,clean_12
3865,width_mismatch,width_60
3866,clean,clean_8
3867,width_mismatch,width_21
3868,missing_default,case_5
3869,unused_signal,unused_66
3870,clean,clean_14
3871,missing_default,case_32
3872,syntax_error,syntax_7
3873,multi_driver,mdrv_91
3874,clean,clean_7
3875,syntax_error,syntax_65
3876,clean,clean_15
3877,blocking_misuse,blocking_15
3878,blocking_misuse,blocking_58
3879,latch_inference,latch_79
3880,multi_driver,mdrv_76
3881,clean,clean_0
3882,missing_default,case_67
3883,syntax_error,syntax_79
3884,clean,clean_13
3885,multi_driver,mdrv_111
3886,clean,clean_5
3887,blocking_misuse,blocking_43
3888,clean,clean_16
3889,blocking_misuse,blocking_72
3890,clean,clean_6
3891,width_mismatch,width_45
3892,width_mismatch,width_38
3893,blocking_misuse,blocking_58
3894,syntax_error,syntax_52
3895,missing_default,case_6
3896,clean,clean_0
3897,comb_loop,loop_28
3898,missing_default,case_47
3899,clean,clean_14
3900,width_mismatch,width_43
3901,width_mismatch,width_33
3902,clean,clean_0
3903,width_mismatch,width_118
3904,width_mismatch,width_6
3905,latch_inference,latch_57
3906,missing_default,case_15
3907,blocking_misuse,blocking_64
3908,comb_loop,loop_12
3909,multi_driver,mdrv_77
3910,unused_signal,unused_6
3911,syntax_error,syntax_78
3912,comb_loop,loop_4
3913,clean,clean_0
3914,clean,clean_5
3915,width_mismatch,width_58
3916,multi_driver,mdrv_96
3917,blocking_misuse,blocking_10
3918,syntax_error,syntax_1
3919,multi_driver,mdrv_71
3920,unused_signal,unused_47
3921,comb_loop,loop_37
3922,missing_default,case_24
3923,multi_driver,mdrv_100
3924,comb_loop,loop_80
3925,latch_inference,latch_45
3926,unused_signal,unused_39
3927,clean,clean_13
3928,clean,clean_1
3929,missing_default,case_50
3930,multi_driver,mdrv_110
3931,syntax_error,syntax_24
3932,multi_driver,mdrv_67
3933,clean,clean_4
3934,width_mismatch,width_14
3935,clean,clean_15
3936,blocking_misuse,blocking_15
3937,clean,clean_4
3938,clean,clean_12
3939,latch_inference,latch_47
3940,clean,clean_15
3941,width_mismatch,width_111
3942,clean,clean_1
3943,width_mismatch,width_4
3944,comb_loop,loop_26
3945,width_mismatch,width_18
3946,blocking_misuse,blocking_78
3947,blocking_misuse,blocking_13
3948,unused_signal,unused_118
3949,latch_inference,latch_54
3950,latch_inference,latch_76
3951,clean,clean_9
3952,latch_inference,latch_10
3953,clean,clean_13
3954,comb_loop,loop_13
3955,comb_loop,loop_43
3956,clean,clean_11
3957,width_mismatch,width_14
3958,clean,clean_17
3959,unused_signal,unused_76
3960,width_mismatch,width_26
3961,unused_signal,unused_91
3962,latch_inference,latch_63
3963,missing_default,case_24
3964,unused_signal,unused_60
3965,latch_inference,latch_78
3966,blocking_misuse,blocking_69
3967,missing_default,case_48
3968,latch_inference,latch_25
3969,unused_signal,unused_119
3970,clean,clean_16
3971,syntax_error,syntax_31
3972,clean,clean_9
3973,multi_driver,mdrv_96
3974,width_mismatch,width_18
3975,width_mismatch,width_50
3976,clean,clean_12
3977,unused_signal,unused_35
3978,syntax_error,syntax_12
3979,clean,clean_3
3980,clean,clean_6
3981,clean,clean_1
3982,width_mismatch,width_101
3983,clean,clean_19
3984,missing_default,case_3
3985,comb_loop,loop_77
3986,width_mismatch,width_65
3987,unused_signal,unused_43
3988,clean,clean_14
3989,missing_default,case_0
3990,missing_default,case_38
3991,clean,clean_8
3992,multi_driver,mdrv_90
3993,latch_inference,latch_29
3994,clean,clean_11
3995,unused_signal,unused_57
3996,width_mismatch,width_90
3997,width_mismatch,width_2
3998,comb_loop,loop_36
3999,latch_inference,latch_66
4000,comb_loop,loop_47
4001,multi_driver,mdrv_105
4002,syntax_error,syntax_31
4003,comb_loop,loop_104
4004,syntax_error,syntax_17
4005,width_mismatch,width_106
4006,clean,clean_9
4007,blocking_misuse,blocking_60
4008,clean,clean_2
4009,blocking_misuse,blocking_41
4010,blocking_misuse,blocking_70
4011,unused_signal,unused_67
4012,syntax_error,syntax_20
4013,comb_loop,loop_58
4014,clean,clean_9
4015,clean,clean_10
4016,syntax_error,syntax_33
4017,width_mismatch,width_72
4018,clean,clean_3
4019,syntax_error,syntax_58
4020,blocking_misuse,blocking_8
4021,missing_default,case_16
4022,missing_default,case_5
4023,latch_inference,latch_1
4024,latch_inference,latch_61
4025,clean,clean_6
4026,clean,clean_17
4027,comb_loop,loop_93
4028,width_mismatch,width_21
4029,missing_default,case_74
4030,blocking_misuse,blocking_2
4031,clean,clean_2
4032,missing_default,case_10
4033,latch_inference,latch_73
4034,latch_inference,latch_67
4035,multi_driver,mdrv_73
4036,comb_loop,loop_61
4037,clean,clean_3
4038,clean,clean_0
4039,unused_signal,unused_58
4040,comb_loop,loop_45
4041,clean,clean_3
4042,unused_signal,unused_90
4043,syntax_error,syntax_41
4044,latch_inference,latch_29
4045,multi_driver,mdrv_98
4046,syntax_error,syntax_13
4047,missing_default,case_42
4048,blocking_misuse,blocking_45
4049,clean,clean_19
4050,unused_signal,unused_50
4051,clean,clean_1
4052,clean,clean_16
4053,clean,clean_6
4054,missing_default,case_45
4055,clean,clean_13
4056,latch_inference,latch_50
4057,missing_default,case_74
4058,multi_driver,mdrv_76
4059,clean,clean_8
4060,comb_loop,loop_31
4061,comb_loop,loop_30
4062,clean,clean_14
4063,blocking_misuse,blocking_5
4064,multi_driver,mdrv_105
4065,clean,clean_19
4066,missing_default,case_32
4067,unused_signal,unused_19
4068,clean,clean_4
4069,multi_driver,mdrv_9
4070,latch_inference,latch_45
4071,missing_default,case_63
4072,comb_loop,loop_51
4073,syntax_error,syntax_75
4074,width_mismatch,width_24
4075,clean,clean_2
4076,unused_signal,unused_52
4077,clean,clean_7
4078,clean,clean_10
4079,unused_signal,unused_32
4080,unused_signal,unused_95
4081,multi_driver,mdrv_98
4082,unused_signal,unused_63
4083,multi_driver,mdrv_89
4084,syntax_error,syntax_44
4085,multi_driver,mdrv_29
4086,syntax_error,syntax_47
4087,comb_loop,loop_42
4088,clean,clean_16
4089,comb_loop,loop_95
4090,blocking_misuse,blocking_76
4091,comb_loop,loop_6
4092,syntax_error,syntax_12
4093,clean,clean_6
4094,blocking_misuse,blocking_30
4095,clean,clean_14
4096,multi_driver,mdrv_86
4097,latch_inference,latch_79
4098,comb_loop,loop_90
4099,clean,clean_5
4100,unused_signal,unused_50
4101,clean,clean_6
4102,syntax_error,syntax_1
4103,latch_inference,latch_2
4104,blocking_misuse,blocking_32
4105,comb_loop,loop_94
4106,syntax_error,syntax_28
4107,unused_signal,unused_112
4108,missing_default,case_74
4109,multi_driver,mdrv_10
4110,blocking_misuse,blocking_4
4111,syntax_error,syntax_62
4112,unused_signal,unused_75
4113,multi_driver,mdrv_111
4114,clean,clean_6
4115,clean,clean_10
4116,latch_inference,latch_63
4117,blocking_misuse,blocking_15
4118,clean,clean_1
4119,clean,clean_17
4120,missing_default,case_63
4121,clean,clean_1
4122,multi_driver,mdrv_109
4123,width_mismatch,width_73
4124,latch_inference,latch_44
4125,missing_default,case_28
4126,clean,clean_7
4127,clean,clean_8
4128,comb_loop,loop_105
4129,multi_driver,mdrv_38
4130,unused_signal,unused_36
4131,width_mismatch,width_40
4132,missing_default,case_7
4133,blocking_misuse,blocking_61
4134,multi_driver,mdrv_114
4135,comb_loop,loop_64
4136,unused_signal,unused_34
4137,missing_default,case_25
4138,unused_signal,unused_91
4139,blocking_misuse,blocking_24
4140,latch_inference,latch_64
4141,syntax_error,syntax_76
4142,width_mismatch,width_69
4143,multi_driver,mdrv_104
4144,missing_default,case_77
4145,width_mismatch,width_67
4146,clean,clean_4
4147,multi_driver,mdrv_109
4148,clean,clean_0
4149,clean,clean_13
4150,comb_loop,loop_11
4151,multi_driver,mdrv_69
4152,clean,clean_17
4153,unused_signal,unused_85
4154,clean,clean_19
4155,latch_inference,latch_52
4156,syntax_error,syntax_22
4157,clean,clean_8
4158,clean,clean_2
4159,blocking_misuse,blocking_14
4160,syntax_error,syntax_33
4161,clean,clean_14
4162,clean,clean_3
4163,width_mismatch,width_78
4164,comb_loop,loop_47
4165,multi_driver,mdrv_92
4166,blocking_misuse,blocking_60
4167,clean,clean_3
4168,unused_signal,unused_29
4169,comb_loop,loop_118
4170,blocking_misuse,blocking_13
4171,multi_driver,mdrv_29
4172,clean,clean_3
4173,multi_driver,mdrv_75
4174,comb_loop,loop_103
4175,missing_default,case_51
4176,clean,clean_12
4177,clean,clean_1
4178,latch_inference,latch_68
4179,missing_default,case_15
4180,clean,clean_12
4181,clean,clean_5
4182,clean,clean_5
4183,latch_inference,latch_25
4184,width_mismatch,width_100
4185,unused_signal,unused_26
4186,blocking_misuse,blocking_76
4187,latch_inference,latch_48
4188,blocking_misuse,blocking_16
4189,blocking_misuse,blocking_0
4190,missing_default,case_67
4191,multi_driver,mdrv_51
4192,clean,clean_10
4193,latch_inference,latch_15
4194,blocking_misuse,blocking_4
4195,clean,clean_12
4196,syntax_error,syntax_55
4197,missing_default,case_54
4198,multi_driver,mdrv_57
4199,latch_inference,latch_74
4200,syntax_error,syntax_53
4201,unused_signal,unused_101
4202,missing_default,case_37
4203,missing_default,case_5
4204,clean,clean_4
4205,width_mismatch,width_6
4206,latch_inference,latch_48
4207,clean,clean_6
4208,latch_inference,latch_76
4209,clean,clean_6
4210,clean,clean_1
4211,latch_inference,latch_72
4212,comb_loop,loop_50
4213,missing_default,case_52
4214,syntax_error,syntax_52
4215,width_mismatch,width_116
4216,blocking_misuse,blocking_31
4217,comb_loop,loop_88
4218,syntax_error,syntax_26
4219,blocking_misuse,blocking_70
4220,latch_inference,latch_73
4221,comb_loop,loop_10
4222,clean,clean_19
4223,latch_inference,latch_48
4224,width_mismatch,width_98
4225,syntax_error,syntax_34
4226,blocking_misuse,blocking_65
4227,clean,clean_5
4228,multi_driver,mdrv_64
4229,width_mismatch,width_95
4230,missing_default,case_13
4231,width_mismatch,width_47
4232,multi_driver,mdrv_38
4233,unused_signal,unused_96
4234,comb_loop,loop_66
4235,unused_signal,unused_55
4236,width_mismatch,width_111
4237,multi_driver,mdrv_40
4238,width_mismatch,width_44
4239,multi_driver,mdrv_48
4240,clean,clean_5
4241,width_mismatch,width_13
4242,clean,clean_18
4243,multi_driver,mdrv_47
4244,width_mismatch,width_29
4245,blocking_misuse,blocking_41
4246,blocking_misuse,blocking_1
4247,syntax_error,syntax_35
4248,clean,clean_11
4249,missing_default,case_47
4250,blocking_misuse,blocking_72
4251,multi_driver,mdrv_119
4252,clean,clean_13
4253,clean,clean_19
4254,unused_signal,unused_111
4255,width_mismatch,width_18
4256,syntax_error,syntax_24
4257,multi_driver,mdrv_27
4258,latch_inference,latch_45
4259,comb_loop,loop_53
4260,comb_loop,loop_105
4261,multi_driver,mdrv_77
4262,missing_default,case_4
4263,unused_signal,unused_92
4264,latch_inference,latch_33
4265,clean,clean_3
4266,comb_loop,loop_96
4267,comb_loop,loop_119
4268,multi_driver,mdrv_47
4269,comb_loop,loop_14
4270,clean,clean_6
4271,width_mismatch,width_82
4272,clean,clean_13
4273,clean,clean_12
4274,comb_loop,loop_14
4275,unused_signal,unused_98
4276,width_mismatch,width_70
4277,latch_inference,latch_19
4278,clean,clean_1
4279,missing_default,case_26
4280,blocking_misuse,blocking_74
4281,unused_signal,unused_95
4282,width_mismatch,width_33
4283,latch_inference,latch_54
4284,multi_driver,mdrv_53
4285,clean,clean_19
4286,blocking_misuse,blocking_75
4287,blocking_misuse,blocking_5
4288,syntax_error,syntax_2
4289,latch_inference,latch_30
4290,width_mismatch,width_64
4291,clean,clean_18
4292,multi_driver,mdrv_119
4293,blocking_misuse,blocking_48
4294,multi_driver,mdrv_84
4295,clean,clean_17
4296,blocking_misuse,blocking_2
4297,multi_driver,mdrv_80
4298,latch_inference,latch_28
4299,clean,clean_17
4300,comb_loop,loop_55
4301,syntax_error,syntax_12
4302,unused_signal,unused_106
4303,missing_default,case_33
4304,unused_signal,unused_82
4305,clean,clean_15
4306,unused_signal,unused_102
4307,multi_driver,mdrv_14
4308,width_mismatch,width_104
4309,latch_inference,latch_51
4310,clean,clean_4
4311,syntax_error,syntax_46
4312,unused_signal,unused_93
4313,unused_signal,unused_82
4314,latch_inference,latch_33
4315,missing_default,case_42
4316,latch_inference,latch_51
4317,comb_loop,loop_9
4318,missing_default,case_19
4319,clean,clean_3
4320,syntax_error,syntax_3
4321,clean,clean_4
4322,latch_inference,latch_27
4323,clean,clean_0
4324,clean,clean_17
4325,clean,clean_12
4326,unused_signal,unused_119
4327,clean,clean_18
4328,syntax_error,syntax_52
4329,comb_loop,loop_82
4330,clean,clean_17
4331,multi_driver,mdrv_103
4332,multi_driver,mdrv_41
4333,syntax_error,syntax_49
4334,multi_driver,mdrv_85
4335,latch_inference,latch_27
4336,clean,clean_13
4337,width_mismatch,width_20
4338,multi_driver,mdrv_2
4339,syntax_error,syntax_56
4340,comb_loop,loop_97
4341,multi_driver,mdrv_97
4342,clean,clean_16
4343,clean,clean_3
4344,latch_inference,latch_21
4345,multi_driver,mdrv_88
4346,clean,clean_18
4347,clean,clean_5
4348,clean,clean_1
4349,clean,clean_0
4350,clean,clean_18
4351,clean,clean_12
4352,clean,clean_9
4353,width_mismatch,width_3
4354,comb_loop,loop_25
4355,width_mismatch,width_0
4356,multi_driver,mdrv_37
4357,width_mismatch,width_100
4358,syntax_error,syntax_47
4359,clean,clean_5
4360,multi_driver,mdrv_17
4361,unused_signal,unused_87
4362,width_mismatch,width_41
4363,width_mismatch,width_57
4364,clean,clean_7
4365,comb_loop,loop_99
4366,width_mismatch,width_97
4367,multi_driver,mdrv_63
4368,syntax_error,syntax_4
4369,syntax_error,syntax_19
4370,multi_driver,mdrv_117
4371,clean,clean_13
4372,blocking_misuse,blocking_50
4373,width_mismatch,width_0
4374,unused_signal,unused_6
4375,unused_signal,unused_59
4376,clean,clean_13
4377,multi_driver,mdrv_19
4378,width_mismatch,width_1
4379,clean,clean_11
4380,missing_default,case_21
4381,blocking_misuse,blocking_58
4382,width_mismatch,width_119
4383,missing_default,case_66
4384,missing_default,case_14
4385,clean,clean_7
4386,width_mismatch,width_117
4387,comb_loop,loop_58
4388,blocking_misuse,blocking_28
4389,clean,clean_6
4390,clean,clean_1
4391,comb_loop,loop_25
4392,latch_inference,latch_61
4393,syntax_error,syntax_36
4394,clean,clean_11
4395,syntax_error,syntax_20
4396,missing_default,case_15
4397,multi_driver,mdrv_45
4398,clean,clean_15
